user_id,item_list
8323,598 1068 393 536 968 394 62 272 772 337
8324,771 21 16887 127 1534 391 673 22 107 1835
8325,21 124 11887 560 353 208 436 771 19178 25
8326,21 25 56 53 347 124 353 393 1004 436
8327,895 4297 521 3815 975 352 2485 2824 986 2593
8328,775 995 773 2365 541 1108 385 261 543 537
8329,452 667 18484 1263 668 1266 457 446 13063 2142
8330,916 421 22 521 771 20 21 1911 615 3474
8331,10160 19417 14667 6968 22374 5863 16208 17596 18037 21
8332,106 1534 102 2494 5735 391 831 2077 496 97
8333,3539 468 537 56 124 348 25 347 771 20
8334,56 1068 62 53 271 598 270 272 124 55
8335,3391 14644 2920 18209 19705 1576 1578 84 4890 4892
8336,817 818 1023 326 20 124 436 771 22 672
8337,22 21 25 124 2581 771 436 53 353 56
8338,124 20 348 25 353 28 436 1437 347 56
8339,1314 22415 672 4574 117 676 110 323 1154 677
8341,2108 2111 2104 80 71 629 2112 2109 77 2584
8342,22 21 1327 1004 20 676 672 25 519 124
8343,2534 12988 11773 421 12037 19984 22 19412 12399 19497
8344,2104 71 75 80 2119 68 3994 3999 2114 629
8345,581 1317 1193 3218 1265 1195 446 8944 2039 2276
8346,393 62 272 56 58 394 61 270 598 53
8347,22 56 58 353 393 396 1068 25 208 270
8348,751 752 2792 5068 3391 3327 4577 1311 5611 109
8349,21319 17178 22402 13063 22542 9599 14524 7632 20422 22472
8350,352 21 270 272 771 271 1714 337 62 20
8351,450 448 1648 458 14805 13063 2998 20422 1263 19112
8352,75 77 2112 2586 2114 2584 4334 84 73 79
8353,9971 2682 19992 17526 332 24035 24053 8759 21990 14574
8354,1498 1502 358 692 5083 6495 9328 698 364 13745
8355,22614 13472 15711 22585 13730 21458 6049 3184 22403 7040
8356,8819 10221 22443 22441 11044 22631 6712 15978 12114 17075
8357,314 2094 2388 174 15368 20689 3587 170 1039 3502
8358,71 68 67 2119 2112 2106 705 12569 2111 79
8359,4708 8819 2346 16713 22631 15454 1697 11044 12114 22443
8360,17178 448 13063 1648 20422 13988 14524 95 14805 1311
8361,775 385 20301 22256 626 6107 17124 153 541 21987
8362,3992 2105 2111 358 4572 2588 3994 629 3991 4333
8363,949 2110 955 5928 4498 629 6691 21 2104 2112
8364,448 453 14524 18484 446 1263 1648 581 812 667
8365,56 393 62 270 61 1068 58 537 939 598
8366,1301 1297 4366 16626 4511 17136 1296 22080 1501 6506
8367,80 2119 629 21 713 22 672 1314 20 79
8368,1764 21935 8512 17969 6934 24464 446 1266 21775 11169
8369,13063 22542 14805 19112 9599 7632 14524 448 21 124
8370,21 1697 22 56 3176 22193 7092 521 53 124
8371,21 348 2059 468 56 61 25 27 347 124
8372,270 21 61 393 20 62 598 271 348 396
8373,18484 19112 453 452 458 450 667 1263 20422 1691
8374,22 126 20 1311 677 1004 352 432 498 95
8375,450 1263 458 667 13988 13063 1194 446 457 20
8376,22 124 25 436 207 348 208 353 58 209
8377,126 79 1374 492 2967 7867 421 14789 1311 676
8378,22528 4380 14651 2552 15344 18335 19690 3709 22561 22560
8379,21 18893 7490 27 14462 22 20454 56 18253 15672
8380,3992 4574 2346 2350 5874 2105 80 71 2112 126
8381,3358 9347 4758 11992 22259 7371 11904 16198 9200 12693
8382,750 828 831 391 2900 1189 1532 97 1534 1023
8383,35 771 21 672 95 113 1220 20 22 4574
8384,15273 14165 10514 16152 15439 17412 21207 7745 16849 17887
8385,56 208 271 272 124 1068 20 270 393 396
8386,448 14524 8875 20422 453 2998 3539 667 21319 13988
8387,68 823 629 71 80 704 12569 3998 3999 75
8388,2003 504 93 487 492 471 778 498 678 19647
8389,130 102 576 391 675 97 673 575 1534 2077
8390,124 25 58 271 20 1068 62 393 208 207
8391,1327 20 124 771 25 352 521 353 270 436
8392,58 272 56 393 1068 54 536 598 53 394
8393,667 14524 448 9610 20422 24467 7764 450 9729 12887
8394,17667 1618 15749 1793 1314 10690 8588 3539 4677 8875
8395,1859 1212 3391 5068 5069 2792 14644 1327 22 20
8396,3569 22 13333 332 1023 1835 12630 21 1004 13228
8397,775 541 537 626 1108 21 106 1311 673 672
8398,17558 10910 12036 11175 17714 22838 2435 8857 16194 2530
8399,3311 93 3596 487 492 799 678 929 107 828
8400,617 448 13988 452 453 13063 667 450 1648 2142
8401,743 8761 20116 898 15392 8647 17032 1721 8155 14029
8402,939 3877 3876 10943 1050 2120 17625 20664 1108 4065
8403,1844 2085 8220 10599 21 20 1311 771 1327 124
8404,271 272 1151 396 1068 932 337 54 1717 393
8405,21 2346 22 2350 56 95 25 519 207 53
8406,2588 2106 2111 2109 77 358 82 2112 629 1499
8407,77 73 2107 2104 75 14048 71 629 80 4330
8408,22 21 2713 124 2341 20 771 1038 743 353
8409,555 25 773 393 826 124 626 551 347 55
8410,35 99 126 672 21 676 95 22 25 771
8411,106 1535 673 2880 750 2746 2745 17327 1189 3453
8412,21 124 22 20 348 16425 27 521 11714 9063
8413,22403 93 8819 22441 5 22443 499 6712 750 678
8414,1909 88 4628 4796 2105 81 13113 77 629 69
8415,11133 9508 16075 5323 10384 11856 9005 8172 18298 8486
8416,1193 581 1198 1195 459 3218 1548 20216 3116 22894
8417,68 67 1666 4919 16900 6878 13206 21912 20873 15831
8418,2112 2587 12270 2106 5600 2086 80 2109 2111 22844
8420,15609 8572 11777 5128 14547 7435 20204 12814 20526 3071
8421,9041 11459 335 5396 336 2592 20454 4169 1752 12555
8422,56 124 25 771 271 270 272 62 436 53
8423,2586 75 2107 620 619 2104 68 6195 15913 77
8424,7778 695 3246 684 16017 7202 3369 21627 1068 8326
8425,1004 22 1445 21 448 450 20 521 17237 18919
8426,7876 2350 8884 3176 2346 684 2278 355 2713 1697
8427,22298 1574 13018 8370 1578 21058 6665 15089 12189 5630
8428,8875 22472 22782 13063 14524 16030 13988 17178 1648 22435
8429,8819 10221 18939 6712 21818 12114 22441 17075 16713 15441
8430,448 667 452 13988 458 450 1648 1691 668 17237
8431,53 56 61 393 598 1752 396 1068 20 348
8432,53 814 598 1198 396 812 335 1068 270 1449
8433,544 21 541 25 348 20 347 56 27 537
8434,494 486 504 471 498 93 2010 4000 4418 1311
8435,14460 446 1263 581 811 1266 812 2998 13063 1222
8436,1681 1678 1653 1514 1212 916 22 1214 4036 4577
8437,22403 22631 1214 9791 5068 16204 2792 22760 20947 22585
8438,2256 750 106 831 1534 673 2124 100 1532 20768
8439,629 5600 2112 2106 2584 80 13035 2111 2104 67
8440,18978 10772 256 11841 17562 12476 8308 13201 3781 23679
8441,750 828 2494 1849 1532 5 678 499 11250 1830
8442,56 393 396 124 1068 27 207 20 268 58
8443,71 65 2106 2111 67 84 629 79 68 2119
8444,18703 10712 2104 6234 5770 24245 24489 11108 12289 22469
8445,2104 2584 2106 1502 71 2112 75 80 13035 629
8446,21 124 53 771 353 23979 436 25 56 13919
8447,25 56 124 271 272 270 771 353 62 208
8448,1263 446 450 453 458 20422 812 814 667 18484
8449,2108 773 775 347 1108 537 20 385 25 11202
8450,1449 61 268 1752 393 396 1748 1068 270 2592
8451,21 676 450 126 641 521 672 1311 20 1314
8452,16887 100 750 9463 391 5 106 3711 2488 516
8453,446 1548 1265 1195 450 1198 1317 1194 453 2039
8454,1501 1498 71 56 2106 9733 2111 22 2105 61
8455,1327 22 20 21 2084 771 2085 124 18086 2087
8456,486 494 487 498 492 2010 678 19647 778 1311
8457,1746 2824 144 352 1834 14710 615 18554 2576 499
8458,20422 353 124 25 22435 436 771 12969 56 270
8459,4341 102 4333 16516 15672 24437 14050 2042 24396 2327
8460,22 21 56 58 353 271 270 771 272 62
8461,178 176 20 353 175 56 177 347 348 541
8462,22237 1918 20551 11992 8649 1502 1501 12909 17494 6496
8463,812 448 453 1222 1195 667 458 21 2276 1265
8464,13988 20422 453 1263 450 458 1648 1266 452 457
8465,20 124 353 53 56 207 436 348 771 468
8466,421 667 450 58 448 271 62 395 1068 21
8467,450 2105 1266 446 458 360 683 581 667 692
8468,1154 5384 23731 14400 35 11100 10868 1118 13981 14176
8469,4073 22 25 4342 56 20 271 124 22701 521
8470,56 21 25 53 1068 62 22 124 598 270
8471,80 684 544 2111 21 1703 924 25 626 84
8472,2341 1674 1869 446 5938 581 1263 704 2057 1266
8473,581 448 814 458 812 20422 667 1193 2998 18484
8474,673 828 1535 391 2077 3711 1534 2746 3608 5735
8475,20 25 124 56 432 353 436 771 58 207
8476,7064 567 247 4712 18203 10751 6677 818 19824 817
8477,8650 19370 2086 1214 1212 2106 5070 4577 2278 3391
8478,3491 7205 854 71 21338 80 2119 9209 22617 67
8479,1449 61 335 336 1748 56 396 1068 55 1753
8480,1979 836 360 1214 2111 1376 1504 2108 1300 692
8481,617 22 1004 1311 21 498 495 676 778 486
8482,812 453 1317 458 1193 1548 1194 2276 1222 459
8483,17178 22402 22542 13063 8335 7632 22 13988 2528 17714
8484,20 124 393 25 450 61 348 667 347 270
8485,3436 1561 17880 5216 23688 7801 58 272 62 13463
8486,541 826 1108 995 537 942 626 939 1434 775
8487,541 555 826 775 626 385 153 21 2003 154
8488,25 775 541 626 22 348 537 468 353 20
8489,21 56 396 58 270 20 124 62 271 272
8490,22 432 1004 521 261 56 353 270 1326 436
8491,39 37 845 4284 36 4286 3745 844 17178 8875
8492,13063 18930 18854 5917 452 9323 20779 8446 21336 20494
8493,9898 14497 3531 15175 11658 16376 104 23777 7636 14842
8494,1154 58 62 667 272 21 270 394 208 54
8495,492 498 352 486 504 495 21 21343 56 679
8496,555 826 1039 773 21 153 385 775 537 1108
8497,4282 4286 4284 22414 43 41 39 95 42 672
8498,1068 396 393 271 394 61 337 54 272 536
8499,22 1327 124 56 353 436 58 1004 964 272
8500,21 20 124 25 56 53 348 771 28 347
8501,993 626 153 537 1108 541 1917 942 22 916
8502,93 678 107 778 828 2496 1849 1532 109 831
8503,11761 16380 20 56 13988 124 25 58 771 270
8504,1901 20 22 2949 124 436 353 208 348 270
8505,1004 22 1327 21 20 124 762 768 1023 898
8506,752 17237 100 1691 1648 828 1311 750 759 18484
8507,53 54 268 395 2592 3280 1752 348 336 436
8508,21 521 58 270 352 22 348 272 124 372
8509,56 17178 394 1068 598 25 20422 61 436 667
8510,450 446 453 811 1317 667 1222 421 458 1212
8511,448 446 450 453 13988 812 667 814 731 1583
8512,885 2694 3413 21938 438 6968 1174 19497 17090 16514
8513,14228 272 58 22 21 7877 521 62 12226 270
8514,673 1189 2746 2880 831 106 7438 3453 1621 2891
8515,453 814 581 1317 2039 421 422 1193 18484 668
8516,448 22435 14805 450 8690 453 18919 13063 667 11855
8517,21 58 271 55 598 1048 56 1068 61 62
8518,21 5070 3391 672 1859 1514 5069 58 15265 1212
8519,95 356 2588 2111 684 80 35 98 1741 4574
8520,1108 468 551 1109 995 543 541 22652 993 942
8521,20 551 124 771 270 25 20226 15582 676 56
8522,95 672 22415 113 15284 17506 1618 117 684 98
8523,62 271 598 56 393 55 772 61 536 1748
8524,7569 1263 1266 446 453 812 458 421 811 676
8525,93 486 495 494 2003 448 453 498 471 492
8526,22443 8819 22441 17075 21818 22403 15454 6712 22631 15978
8527,61 393 396 268 1068 270 25 348 21 1752
8528,21 353 25 771 436 207 124 916 1038 348
8529,22 20 8751 519 56 25 53 124 347 353
8530,22 174 1608 25 124 1911 353 272 271 1326
8531,126 35 450 22415 113 4574 10749 676 1222 1618
8532,21 124 450 56 25 353 667 270 436 53
8533,208 271 272 393 353 1068 1024 56 54 645
8534,890 932 17575 394 1640 1678 356 2496 393 1068
8535,993 1109 1108 775 773 385 21 543 25 124
8536,56 53 396 598 270 1068 272 394 58 55
8537,19489 2323 18438 16317 7641 4136 10270 5627 18245 6076
8538,2108 1622 18089 818 126 817 12081 2961 19789 12915
8539,21 56 53 598 61 396 436 62 58 271
8540,10869 541 553 347 537 1039 21 544 16116 915
8541,486 471 495 492 2003 678 2010 487 448 93
8542,396 58 62 272 271 22 394 55 337 772
8543,21473 15109 20748 16533 8410 1659 5937 23860 21775 400
8544,4464 21 27 22 58 19210 56 20 25 124
8545,450 828 581 775 812 773 446 1311 811 422
8546,68 2119 80 713 75 2106 2112 79 12569 567
8547,21 20 56 25 124 468 27 353 598 58
8548,77 80 2106 3994 73 629 71 2111 3989 82
8549,1911 20 1861 676 672 4073 521 1048 124 177
8550,1548 2035 1193 56 2039 393 1222 598 1198 459
8551,1952 2992 1954 916 1911 11631 23285 27 22 124
8552,61 53 1068 598 55 1748 268 394 58 536
8553,336 15582 268 598 56 55 2592 53 1449 536
8554,494 499 778 21343 19647 679 12287 1849 1311 6887
8555,26 4592 21551 4603 12195 15791 20071 14056 21502 4573
8556,769 2904 5331 13659 13063 1648 452 731 13355 18484
8557,3988 2108 356 364 3358 11202 11904 7371 84 17418
8558,21 20 56 124 25 348 436 270 271 353
8559,20518 12549 21852 12772 17856 17921 11895 15612 909 21224
8560,448 22435 8164 18632 1108 1573 61 17506 16752 4574
8561,124 208 272 271 771 58 20 25 1326 54
8562,9570 2430 5677 1869 1871 2413 1873 521 2047 56
8563,80 3989 75 2106 2111 21 83 2586 2104 629
8564,818 6320 1901 207 13355 20 13981 22 1004 432
8565,1263 581 811 814 453 1317 450 20422 1193 448
8566,20 771 21 446 2094 448 450 1263 95 811
8567,21 1327 124 771 25 353 2581 1004 436 56
8568,12114 15454 16713 14172 9791 16204 22760 22476 19059 17764
8569,21 771 22 270 352 672 20 450 673 5440
8570,22631 8819 22403 22443 15978 6712 17075 22441 10221 18939
8571,20 1327 771 3412 1004 22 21 209 207 436
8572,1185 22441 6712 22403 22456 10221 18939 8215 13798 15711
8573,356 683 3194 2967 364 7867 1590 130 2968 102
8574,22 20 124 25 771 8312 520 353 56 436
8575,21 1023 22 20 1327 124 25 436 208 353
8576,22 21 1327 124 25 519 771 436 2581 347
8577,124 56 270 771 25 348 58 209 207 1326
8578,2172 672 1618 21 1068 676 396 62 337 21481
8579,39 42 4282 4286 36 684 393 396 683 53
8580,21319 448 20422 453 2998 14524 1263 13063 13988 22402
8581,1214 1514 4577 1859 3391 5070 5068 2792 684 19705
8582,130 2494 890 828 100 241 672 107 5735 4220
8583,22472 20422 14524 448 14805 2998 13988 5046 3539 22542
8584,3539 8875 20779 20958 15526 453 11855 19112 22542 21319
8585,1618 4574 676 342 677 1154 344 15284 323 17506
8586,53 348 598 21 2256 61 2494 20768 124 9463
8587,19705 126 23285 6372 2086 15672 8007 323 17582 2278
8588,6613 4036 1914 1861 4073 1048 1038 316 919 1911
8589,13988 1071 1630 448 7415 1634 1648 1632 5298 7951
8590,3175 3176 2350 4708 12288 2346 18960 11814 1697 13591
8591,1859 5070 1216 1212 1514 4577 3391 17429 5068 2792
8592,2035 1195 811 1265 803 1548 1317 20253 2038 459
8593,521 352 679 20 499 21 93 828 2494 778
8594,102 6 493 575 502 22938 241 496 9791 17764
8595,581 458 1317 1265 2039 1193 2276 1198 1194 22864
8596,4921 4721 21551 10910 16194 14215 9063 8145 10576 12
8597,629 71 67 2119 2106 75 2104 2586 2584 2107
8598,814 1195 446 450 1266 2039 458 1222 1548 1194
8599,536 270 268 58 56 393 598 396 55 1068
8600,71 2111 3989 3991 73 22472 2108 79 75 2107
8601,68 7371 17418 3356 71 629 80 2111 2106 11202
8602,56 5290 271 62 61 598 272 393 270 21
8603,1327 21 683 22 8949 124 24464 812 446 581
8604,544 21 20 22 124 25 551 771 27 2581
8605,14644 17880 2920 1561 5216 19705 13463 21319 5076 355
8606,436 1023 58 1835 272 53 1068 208 62 61
8607,22 56 1327 53 124 348 353 207 436 396
8608,355 358 1514 691 2559 1859 1212 1216 15739 126
8609,61 393 348 270 598 396 25 1068 22 58
8610,124 20 25 58 771 353 56 1326 2057 1023
8611,468 545 124 537 347 345 3496 25 773 22
8612,541 555 826 537 347 551 1108 153 61 154
8613,124 521 20 25 436 56 1311 58 676 348
8614,43 41 4574 42 126 37 17506 1703 10476 836
8615,450 667 5644 5614 5647 521 5611 453 1973 352
8616,1859 5070 3391 4577 1514 1216 1977 917 14644 1972
8617,448 18919 2998 14805 541 6320 153 453 3711 826
8618,581 811 446 1266 814 1317 450 448 1195 421
8619,1376 1375 1302 1214 1859 9491 1873 5070 4577 2047
8620,126 358 672 113 676 17506 4574 109 1154 1618
8621,15054 5138 757 14333 542 14297 8775 20238 13081 3526
8622,541 555 826 939 626 537 773 385 1050 942
8623,10855 53 598 393 21 270 396 58 1068 62
8624,12051 348 21 56 27 61 352 598 536 55
8625,2588 80 2104 2114 2119 67 951 68 2586 2107
8626,21 56 348 372 352 13365 1300 2802 58 20429
8627,12856 19705 126 22 20 751 95 672 771 617
8629,530 19522 1483 20028 11807 15844 14469 20794 18633 2789
8630,704 5938 1870 2054 1869 2053 1866 2047 2048 2413
8631,1263 8875 446 453 812 1266 450 21319 814 811
8632,348 468 21 545 124 1437 21837 25 56 22
8633,21 20 25 436 560 348 27 58 208 347
8634,814 458 1195 1222 422 667 1194 457 424 1648
8635,10711 349 22184 6372 6671 6841 19254 15046 22335 2957
8636,448 21 99 22 20422 453 421 667 446 1266
8637,2087 2535 1311 17714 22 915 20 124 25 4809
8638,126 4013 11027 4767 21 22 4099 13432 22430 676
8639,1389 1758 1375 1376 1504 16151 1302 22752 185 15476
8640,1212 3391 2792 5069 14644 2920 19705 364 2278 18209
8641,55 56 536 396 270 337 58 61 394 271
8642,446 814 811 1222 453 458 448 424 1195 1317
8643,446 1266 1263 812 581 458 811 814 23771 366
8644,9209 22617 692 14093 567 9228 7703 854 6496 6495
8645,21 1023 25 208 271 272 394 124 393 20
8646,448 106 1535 2745 446 1263 298 453 1621 2077
8647,917 1048 207 353 124 771 432 56 436 270
8648,12465 19468 14449 10552 4265 5324 23496 11163 16016 17734
8649,5614 1969 4451 5612 5648 5617 5647 5033 5644 8167
8650,27 537 28 773 61 545 13063 56 209 53
8651,2105 3356 7371 2108 17418 2106 629 1501 3358 80
8652,1697 266 5492 2350 3175 2842 3176 12474 9031 5173
8653,4284 2524 521 12856 56 270 25 672 58 1004
8654,107 778 492 486 499 678 93 494 750 504
8655,21 20 22 25 58 62 208 353 124 271
8656,916 21 393 272 56 1068 436 62 394 124
8657,1302 1372 1299 1297 1374 1979 1771 1303 2183 1301
8658,14812 1979 2369 18386 4104 8335 4357 695 11434 1374
8659,1632 11904 1071 1634 1506 7371 3356 17418 8313 2108
8660,2365 2363 95 1311 2361 4380 22469 771 22 14651
8661,450 453 448 1266 446 811 1317 812 1195 14805
8662,396 394 598 61 62 271 55 1748 1753 272
8663,1953 2992 53 61 1954 394 337 1068 62 396
8664,21 20 1004 353 25 208 436 560 58 209
8665,555 1039 541 683 1214 1514 1212 1859 626 995
8666,2112 2106 2107 2109 629 77 2584 2111 10855 88
8667,1648 18484 1266 448 1691 1504 1375 17237 452 1194
8668,1640 1678 1681 9859 1653 1679 14063 7730 5996 23869
8669,22443 18939 21818 15454 12114 22631 17075 16713 15441 9791
8670,486 498 778 678 494 448 450 495 453 393
8671,124 25 20 385 348 775 347 771 353 541
8672,20 817 432 22 21 1901 348 124 3412 56
8673,673 391 1534 130 277 127 97 2077 1313 15607
8674,2106 2111 629 84 67 68 79 75 2119 336
8675,3011 124 4013 21 20 19611 771 372 22907 19170
8676,19885 22942 22964 15056 12021 20664 8210 11681 24436 9443
8677,2341 1674 13988 17237 7807 12678 1691 452 1648 448
8678,25 21 22 20 495 207 498 348 353 56
8679,1632 1506 16887 102 496 391 97 1534 275 502
8680,2107 10582 9938 4334 77 4793 3989 10225 21051 15835
8681,502 500 16887 576 130 202 7185 1534 22298 8900
8682,450 22 14687 421 12009 771 262 676 106 3653
8683,537 21 52 53 393 581 61 39 995 450
8684,271 58 20 56 22 62 25 208 1327 353
8685,15120 16497 11298 17796 24438 9882 17234 20809 14433 12947
8686,1697 2350 16626 11825 2842 3176 8560 6506 2295 11145
8687,22 61 393 25 396 348 1068 62 436 271
8688,22 20 1311 771 93 498 105 492 471 499
8689,3412 185 18854 3974 9323 3982 207 942 15476 16548
8690,450 1263 61 393 446 598 667 458 335 270
8691,95 356 1499 22415 1618 2106 751 358 15284 2278
8692,2256 2496 2494 2259 828 100 130 9463 20768 6324
8693,5944 13788 7925 22514 17449 15567 10940 9918 11988 6837
8694,450 453 1266 814 812 1263 448 811 581 18484
8695,56 53 393 272 271 61 1068 62 25 536
8696,22 21 124 353 436 25 208 58 270 1326
8697,6202 7188 7861 7276 544 696 7393 7193 5507 6654
8698,272 1263 446 812 1266 814 337 1068 395 56
8699,353 21 25 124 519 56 207 348 270 393
8700,2298 14720 684 356 355 358 691 19705 23294 13983
8701,5083 24480 692 17994 4654 14382 24195 968 271 20960
8702,1154 672 18919 35 450 184 20869 12893 9192 24057
8703,56 124 348 25 61 1068 270 207 22 436
8704,77 2588 2586 2111 73 14048 5874 4334 71 75
8705,8875 21319 17178 22402 4220 448 7632 667 13063 22472
8706,22 126 676 771 667 432 124 25 1327 450
8707,8875 271 208 17178 54 394 348 270 396 1068
8708,446 812 450 1263 811 704 814 448 1266 424
8709,77 80 69 2588 2104 2109 72 2586 82 2108
8710,22 21 2581 23170 1640 12115 56 1678 15289 207
8711,752 2496 2488 2256 2494 828 93 5735 678 811
8712,453 450 1263 14524 667 2998 14805 18484 13063 457
8713,495 486 93 492 2003 471 498 2010 778 12287
8714,335 598 895 53 1746 536 521 1449 55 270
8715,751 519 752 22403 2085 8819 22 99 22441 22443
8716,771 124 917 25 1326 436 1327 1004 27 348
8717,581 450 1266 446 130 102 812 811 453 1534
8718,126 358 2842 22844 3176 1618 113 323 3175 17506
8719,2535 3869 4797 20199 1311 23282 11208 19715 7944 23984
8720,492 448 1263 495 446 2010 581 812 504 19647
8721,2105 11904 7371 17418 3356 9200 19789 2335 11202 8952
8722,355 3988 3993 358 1640 836 356 683 2335 1590
8723,831 750 391 106 2880 1535 828 19 3608 2496
8724,16713 15454 8819 10221 22441 22443 18939 17075 12114 22631
8725,22 448 126 667 502 6 53 130 684 270
8726,21 1023 124 208 353 771 126 207 436 672
8727,450 21 521 22 58 448 672 1898 56 1263
8728,448 20422 453 2112 450 1266 314 126 1314 178
8729,684 356 4574 5 1154 2057 22415 113 831 1849
8730,448 22403 15454 22441 453 18939 8819 21818 62 17075
8731,22 20 56 270 25 58 337 353 1004 53
8732,364 1048 22 1038 1861 4036 4073 316 4513 1263
8733,2172 71 2807 5642 2410 4852 22838 2106 19885 4220
8734,43 39 4286 21 22469 4559 22 11761 36 844
8735,58 21 124 271 25 53 270 56 22 469
8736,17251 16743 14394 16721 22146 4899 13963 7186 2372 22316
8737,56 21 58 124 450 25 20 62 394 55
8738,20 771 124 672 521 56 1311 1004 432 352
8739,951 4498 16715 6128 17371 2110 5928 18330 944 955
8740,1327 1852 7801 22 21 20 21185 4921 353 25
8741,1697 890 2346 2842 775 7807 3176 773 4708 3175
8742,4893 4890 4891 873 5579 21687 9824 22938 14011 7148
8743,22 667 393 348 446 270 436 353 814 396
8744,21367 21800 17737 23969 11715 16947 5350 1733 13262 19246
8745,7016 2436 22838 22 11087 9940 4220 23318 124 12157
8746,598 396 270 394 62 272 55 347 468 345
8747,541 153 555 1039 1108 993 537 995 1917 156
8748,22 56 53 209 396 25 394 207 270 1068
8749,2112 955 2110 944 6128 2584 2109 2119 68 2106
8750,773 124 21 1023 25 751 752 15711 22614 20
8751,581 803 811 1265 3218 448 2035 1194 13988 450
8752,826 2263 626 450 555 21 453 448 773 347
8753,6186 22445 20372 14916 6874 21634 6593 15473 18836 2619
8754,391 1189 106 2077 828 675 5735 20389 450 1995
8755,21 771 25 347 353 751 541 1835 432 436
8756,22402 176 177 175 314 22542 817 22 13063 22472
8757,71 80 2106 2111 951 3998 713 944 79 75
8758,24080 6126 5023 19982 154 12995 555 541 153 124
8759,56 598 61 21 396 393 58 55 270 25
8760,1962 3276 21665 9355 12151 12384 20622 18865 23288 2112
8761,4776 1865 2048 15902 10158 2430 5938 2057 16217 23763
8762,18854 13063 14805 20422 9323 5917 2998 9599 53 598
8763,498 676 494 495 778 504 1311 678 2010 499
8764,499 5 678 831 100 828 21343 5735 108 3711
8765,917 450 1861 4036 1154 1048 22 4073 1263 453
8766,20 10730 21364 20137 4674 124 19370 353 436 771
8767,453 2535 1266 448 1263 1648 446 814 581 421
8768,555 826 626 1327 25 21 347 124 545 773
8769,21 348 11967 8282 56 22 27 124 25 20
8770,2124 3711 2256 750 109 9463 100 1832 2488 516
8771,337 450 1068 62 271 396 393 58 272 421
8772,75 4334 348 71 2106 53 56 270 629 598
8773,1859 4577 1214 541 1212 5068 5069 555 1216 2792
8774,77 80 75 68 67 2106 2112 2104 83 2119
8775,71 2112 80 2114 2109 2584 2107 12270 77 75
8777,61 396 1068 348 55 58 353 25 268 124
8778,1263 581 812 450 811 1266 448 814 421 458
8779,68 2119 22 1444 629 21 9389 21800 823 71
8780,10472 7687 24096 12609 9370 11352 23238 12030 14392 8664
8781,106 130 5735 16887 2077 1534 516 20768 2256 10218
8782,2035 458 812 450 1195 17619 1548 1317 22864 1265
8783,2111 2119 67 68 629 77 2112 63 2104 75
8784,432 353 25 124 771 56 58 436 1326 62
8785,421 68 67 2112 2119 450 9389 581 6212 71
8786,771 20 521 672 95 432 352 1311 126 25
8787,598 56 53 62 394 1753 268 1449 58 348
8788,448 1263 458 1266 446 13988 667 1648 452 17237
8789,10158 1659 9570 5677 19363 20690 5316 1667 12802 7367
8790,21 629 20 71 1327 2119 80 2106 353 2104
8791,448 1849 453 446 450 1263 18484 100 1266 731
8792,79 2335 1499 2111 2106 71 4334 2107 80 2104
8793,21 56 266 20 272 62 271 270 208 1326
8794,3992 20 208 124 58 22 272 436 271 62
8795,916 22 432 20 20422 12585 1861 14524 124 771
8796,581 459 995 1222 993 1193 1265 811 1317 1532
8797,581 1266 458 812 814 453 1193 2276 2039 448
8798,620 619 9069 17032 6295 124 25 23282 924 19202
8799,396 1068 270 25 268 55 1748 1449 348 394
8800,21 124 208 58 25 560 272 62 436 56
8801,22 22700 56 348 353 20 436 271 53 560
8802,567 68 67 71 75 569 882 80 2119 77
8803,99 672 174 21 778 676 771 497 20 266
8804,21 450 56 271 270 272 22 581 1263 812
8805,113 17518 11109 24451 1619 4745 10820 3062 7578 21912
8806,41 42 93 778 678 37 4282 486 453 498
8807,3815 393 1746 270 56 521 58 21 2576 3952
8808,845 4286 4282 14096 4287 695 359 12056 1217 20895
8809,22700 19715 21904 4302 11512 4399 19209 9056 23824 18809
8810,18484 13988 19112 803 11665 450 458 1194 22713 2535
8811,7898 21360 458 7242 4960 14275 1198 3852 1194 17452
8812,771 113 676 672 677 1619 208 126 1626 95
8813,6452 1154 95 35 672 22415 4574 460 366 113
8814,541 773 826 385 537 775 153 1108 21 1039
8815,521 56 21 270 6009 536 352 124 58 54
8816,393 396 626 61 55 826 124 347 598 53
8817,53 270 393 396 598 348 1068 55 58 62
8818,358 2341 364 361 126 711 1583 19705 691 2714
8819,21757 4427 19759 22897 7991 10315 4551 7083 2723 3872
8820,4072 775 993 385 4513 537 1911 1914 1108 1038
8821,775 1108 995 937 942 1648 18484 626 452 541
8822,1266 811 812 1317 1222 458 459 8944 448 2276
8823,21019 854 68 67 567 629 22844 69 14425 11940
8824,21 3036 20 22 909 18858 8750 22274 7217 21274
8825,19216 2922 1404 11957 902 12808 18321 24325 9584 20555
8826,21 1214 4577 5070 270 2792 124 272 348 62
8827,71 1374 68 67 2106 2112 75 2119 1297 2111
8828,56 348 270 58 19705 393 124 598 436 271
8829,5615 5614 5617 271 17832 56 22 5033 11621 272
8830,6320 2252 450 21 2253 2254 20 13355 124 2255
8831,2346 3175 4708 1630 2345 676 1071 1154 20 1634
8832,396 62 394 61 598 54 272 270 53 58
8833,21 25 124 436 818 348 353 56 347 270
8834,771 22 20 916 919 1911 2094 1326 917 261
