user_id,item_list
8094,21 22 25 20 56 450 353 53 58 18139
8095,21 15454 22 10221 22403 8819 18939 672 22441 22443
8096,126 683 450 22 56 448 9733 20 53 1220
8097,22 56 20 25 124 53 348 207 58 436
8098,448 450 453 667 21 1266 1263 458 22 446
8099,21 56 25 124 53 270 353 271 521 207
8100,22403 15454 10221 8819 11044 22443 18939 22441 17075 450
8101,56 124 53 348 58 347 353 450 436 270
8102,80 2106 79 2111 2112 2104 2105 2588 69 774
8103,22 25 20 348 1375 61 1302 347 450 393
8104,21 22 207 20 25 124 58 817 56 818
8105,21 56 22 20 25 58 450 448 62 61
8106,450 1263 1266 21 581 446 453 814 56 811
8107,21 10160 1051 20 22 14667 56 53 19417 450
8108,21 22 25 20 124 3993 56 3992 450 353
8109,21 56 53 393 25 124 270 396 22 598
8110,21 56 22 124 20 25 61 58 393 270
8111,752 684 1311 126 21 450 828 95 93 676
8112,1787 1263 446 581 1266 21 453 814 811 812
8113,2106 2112 5874 2110 629 951 2104 22 80 53
8114,1071 1634 21 1506 126 56 22 20 356 1154
8115,21 22 20 25 61 124 58 62 393 270
8116,22403 15454 22441 11044 6712 18939 22631 17075 15978 21818
8117,21 25 61 348 347 124 393 22 20 27
8118,2111 629 21 126 77 84 67 2119 75 2588
8119,2173 12118 21 1194 1263 450 52 2535 1691 1693
8120,53 126 61 56 21 35 80 393 25 1068
8121,21 22 20 25 56 124 208 436 53 348
8122,21 773 385 750 828 499 93 102 541 673
8123,541 21 25 773 53 555 56 124 826 385
8124,21 124 22 58 271 25 56 20 450 208
8125,21 56 58 22 25 62 20 22472 124 348
8126,21 56 22 124 20 25 53 450 393 6476
8127,22 683 56 20 25 773 126 124 53 450
8128,77 2106 80 71 2104 75 4334 629 73 2108
8129,5 1532 750 100 108 21 828 678 22 448
8130,21 450 22 1263 56 1266 20 446 453 581
8131,450 1263 814 453 448 1193 21 811 812 667
8132,1263 581 448 458 21 421 667 1648 126 22
8133,22 20 771 25 56 448 521 124 450 352
8134,21 750 828 56 450 2494 537 22 25 5
8135,21 750 2494 5735 20 2256 106 25 61 107
8136,21 1154 35 836 692 22 684 20 56 1498
8137,56 22 25 20 53 396 348 673 353 54
8138,22 124 56 20 53 25 537 348 347 436
8139,448 1263 1266 446 458 667 1648 21 13988 2998
8140,56 22469 4559 3709 450 22 448 22527 25 20
8141,80 56 22 126 20 1214 84 1216 629 1859
8142,446 1263 581 1266 448 812 453 811 458 21
8143,453 1266 446 581 811 812 667 1648 21 421
8144,828 21 1849 5 450 107 100 673 1263 5735
8145,450 21 448 667 1648 668 453 22 458 1263
8146,21 672 95 22 20 1154 450 113 56 676
8147,21 22 271 20 393 25 1068 270 61 396
8148,1266 453 448 811 803 2039 1198 21 18484 13063
8149,1212 1216 21 5068 2792 5069 20 56 126 124
8150,673 130 391 496 97 828 675 2494 750 21
8151,20 450 25 124 448 58 53 1263 672 126
8152,21 22 448 56 20 450 126 53 1266 453
8153,21 56 22 270 20 55 1556 58 2281 25
8154,1216 1212 450 5069 1266 21 448 453 421 56
8155,20 56 450 124 25 676 53 353 126 672
8156,446 1266 453 21 458 814 811 56 22 1648
8157,2106 77 2111 2586 2107 80 21 3992 3994 4334
8158,21 25 56 124 22 53 71 20 348 80
8159,21 56 25 124 270 58 61 393 353 207
8160,450 1266 581 814 812 811 667 21 457 1648
8161,1154 113 21 358 672 684 683 676 35 22
8162,2057 126 5938 21 683 1506 22 2047 20 56
8163,21 626 773 826 56 20 25 53 385 347
8164,21 56 773 22 1108 541 20 993 53 1154
8165,56 53 124 396 62 61 271 598 353 272
8166,21 22 56 20 25 53 450 270 1263 58
8167,21 22 25 56 53 207 270 1327 436 124
8168,1697 17178 22542 22402 2842 8335 126 21 450 35
8169,5938 1870 22 21 448 1865 2047 450 20 1871
8170,678 1849 21 828 2494 486 492 495 498 504
8171,21 22 448 126 56 1266 1263 20 446 453
8172,21 71 80 22 53 20 84 270 58 25
8173,22 20 56 25 58 270 353 61 393 271
8174,672 21 828 126 99 450 22 93 498 677
8175,21 22 56 25 450 20 676 448 95 1263
8176,21 56 25 337 393 53 1068 58 394 61
8177,22 56 20 25 124 53 58 348 270 353
8178,450 453 1263 667 446 458 21 457 56 20422
8179,21 126 450 684 581 56 1154 52 1194 22
8180,21 22 450 20 56 11621 9938 25 21420 448
8181,21 22 25 20 53 270 58 61 353 521
8182,21 1263 1266 448 446 453 581 124 22 58
8183,541 626 537 124 21 993 1108 153 25 154
8184,21 56 25 1263 446 448 453 124 53 58
8185,21 25 53 270 124 62 393 272 353 771
8186,21 22 56 25 53 124 207 541 58 432
8187,752 22 676 1311 672 20 56 25 124 105
8188,22403 21 8819 15454 22443 22441 6712 11044 16713 18939
8189,102 21 16887 127 673 106 22 450 828 750
8190,21 124 20 56 25 58 53 353 271 436
8191,56 53 21 22 20 393 396 25 598 58
8192,56 21 25 1068 58 270 598 396 62 22
8193,629 2119 71 80 75 79 2106 21 84 77
8194,21 3539 21319 22 56 448 20 22402 58 667
8195,56 21 58 271 396 61 25 20 22 598
8196,450 1263 21 1266 581 446 453 448 2792 56
8197,21 20 22 56 22838 450 7016 2436 25 2409
8198,22 21 20 4036 1048 1861 1038 771 56 58
8199,21 126 22 676 20 56 95 771 99 352
8200,21 58 450 56 62 22 272 53 25 20
8201,1263 581 453 446 811 1194 812 21 2039 667
8202,21 56 25 448 22 124 20 453 61 1263
8203,22 25 53 62 393 353 271 436 1068 348
8204,358 21 126 35 629 22 20 56 80 2346
8205,448 56 22 450 20 53 1263 453 124 61
8206,2106 77 71 2105 2111 2588 3994 75 2104 21
8207,20 270 58 353 347 396 1068 207 62 598
8208,21 450 453 56 20 20422 446 1266 53 704
8209,450 448 21 22 1266 1263 458 667 1648 20
8210,130 1534 673 106 16713 576 97 20 22403 107
8211,1263 450 22 446 453 448 20 811 25 58
8212,56 53 22 20 124 61 347 393 348 58
8213,21 56 25 58 270 353 393 61 62 347
8214,21 56 22 20 53 124 58 393 61 348
8215,22 8875 3539 20 56 25 124 1632 1071 17178
8216,450 1263 1266 581 448 21 453 814 812 2106
8217,15344 4380 4559 19690 23112 2494 5770 2256 3716 22527
8218,21 22 20 56 270 917 53 25 124 353
8219,56 21 58 1068 53 396 271 394 55 598
8220,21 541 71 80 629 75 2111 626 2107 450
8221,21 22 20 124 25 56 353 436 208 347
8222,21 56 20 393 1514 22 53 1214 396 1212
8223,22 20 56 25 124 450 53 58 448 771
8224,22 207 71 25 56 124 2111 771 53 1327
8225,21 20 56 124 25 53 22403 10221 15454 450
8226,53 21 61 393 270 25 598 22 268 58
8227,21 450 22 446 581 448 1266 814 1311 421
8228,21 20 2105 56 4574 672 25 450 676 7569
8229,21 450 672 676 56 448 22 126 20 1266
8230,21 22 56 25 124 53 58 353 348 207
8231,8875 21 126 3539 56 22 20 1154 53 25
8232,21 56 752 22 450 53 20 124 448 93
8233,450 56 22 1263 53 1266 667 58 62 25
8234,21 56 450 25 20 448 22 53 124 58
8235,20 56 124 25 58 53 270 450 771 521
8236,21 22 20 450 448 25 453 270 124 683
8237,21 450 629 2106 448 22 2112 80 56 71
8238,537 22 56 773 20 626 348 61 555 385
8239,67 71 80 629 2119 683 56 21 2106 58
8240,22 20 916 56 124 771 53 25 58 1911
8241,56 22 25 20 393 270 124 58 348 396
8242,61 450 25 55 271 394 20 22 581 448
8243,22 56 20 124 25 53 450 58 348 270
8244,8113 9938 11621 12460 9470 11148 21 15566 10225 9477
8245,21 20 56 58 771 53 124 270 450 207
8246,21 22 25 56 353 436 53 348 58 270
8247,22403 8819 22443 18939 12114 11044 6712 22631 17075 21818
8248,21 450 56 1263 25 453 22 683 53 446
8249,21 22 56 20 448 58 53 541 348 62
8250,21 10596 8220 56 356 22 25 53 684 11660
8251,21 22 53 62 20 25 271 270 393 450
8252,266 21 261 22 53 56 10221 15454 5 22403
8253,2494 1532 828 100 2147 108 109 499 107 678
8254,21 56 22 58 270 20 61 393 598 25
8255,21 20 916 917 1911 56 124 58 25 353
8257,22 21 916 20 917 53 25 270 58 1048
8258,16887 21 673 127 1534 97 22 391 6 25
8259,2106 126 21 2111 775 629 67 124 25 84
8260,2842 4708 3176 21 684 3175 22 1632 683 20
8261,21 56 53 80 25 71 58 61 270 20
8262,22 448 56 446 453 25 1266 53 124 58
8263,448 450 453 1263 21 667 22 56 25 20
8264,21 22 56 20 126 53 58 771 270 124
8265,21 468 348 27 56 347 448 20 25 450
8266,21 56 446 22 453 124 448 61 58 458
8267,20 56 124 25 58 53 270 436 353 62
8268,126 113 95 21 1909 356 1154 4574 1618 450
8269,629 80 2119 71 955 75 67 2586 2584 3998
8270,71 2106 21 828 100 2111 750 629 2494 450
8271,56 21 61 25 393 598 347 1068 396 270
8272,21 56 25 124 1004 353 58 436 1327 432
8273,21 56 53 126 58 676 22 270 393 25
8274,448 21 1648 450 22 18484 667 453 56 25
8275,10221 22403 8819 22443 15454 17075 12114 18939 16713 22441
8276,673 102 750 130 1534 828 2494 16887 97 277
8277,10221 22403 15454 8819 22443 12114 18939 17075 22631 22441
8278,450 1263 21 486 453 93 446 678 1266 22
8279,21 20 53 271 1068 61 25 272 124 394
8280,21 752 56 22 16887 672 127 106 53 20
8281,450 126 448 1263 1154 684 453 667 1266 446
8282,22 21 771 56 124 25 353 58 207 436
8283,21 20 56 672 124 1311 521 25 352 95
8284,21 56 22 348 25 20 124 53 468 58
8285,71 22 2106 56 20 629 25 124 2111 450
8286,21 448 453 5735 750 106 828 2494 102 1263
8287,22 20 53 25 124 270 271 1068 396 448
8288,56 22 25 53 124 348 61 450 270 436
8289,21 1263 446 448 1266 22 453 56 20 53
8290,22403 8819 15454 18939 22443 22441 16713 6712 15978 21
8291,21 2057 22 10221 25 20 22403 124 56 15454
8292,450 21 56 1263 20 58 62 53 458 270
8293,1154 21 126 1220 22 56 450 20 448 672
8294,21 1263 446 448 1266 453 22 56 58 25
8295,56 22 20 124 393 348 58 207 436 1068
8296,21 1068 61 396 25 22 20 272 124 348
8297,21 20 56 25 358 126 53 58 916 917
8298,126 95 71 1154 80 676 2106 1618 672 21
8299,3539 448 21 13988 22542 20422 14805 14524 8335 2998
8300,126 4574 113 21 1154 676 323 117 17506 1618
8301,21 20 56 124 25 521 450 432 270 676
8302,71 75 629 77 2586 21 68 2588 84 79
8303,21 2106 22 56 71 80 20 2086 58 494
8304,56 124 20 25 53 385 62 271 353 450
8305,130 102 16887 22403 21 9791 10221 15454 8819 22631
8306,21 56 58 25 271 450 20 53 62 393
8307,80 629 75 67 2106 2119 68 2111 84 77
8308,21 56 126 22 2106 58 75 450 20 25
8309,450 21 453 20422 56 22 58 62 13988 667
8310,2106 629 79 75 21 77 2112 2114 2587 450
8311,56 53 25 393 61 22 58 124 62 55
8312,450 18484 1263 448 446 581 1266 453 814 458
8313,21 58 450 22 56 448 25 271 124 272
8314,450 1266 453 814 812 21 458 811 1648 2998
8315,21 22 95 672 25 56 124 676 53 113
8316,1632 21 95 1154 672 356 22 1634 1071 1506
8317,21 53 25 58 396 1068 394 468 337 208
8318,21 22 771 1311 20 672 352 56 124 1004
8319,20 21 22 25 1327 124 353 56 436 53
8320,22 20 1911 124 56 25 353 771 53 58
8321,450 22 1263 20 448 56 25 124 453 1266
8322,21 22 124 56 20 348 58 347 61 207
8323,21 56 393 53 1068 62 22 20 61 271
8324,21 22 771 20 56 124 16887 673 126 127
8325,21 124 20 56 25 58 450 353 771 436
8326,21 56 25 53 124 270 353 347 393 207
8327,21 56 521 22 895 352 20 53 55 270
8328,21 22 773 541 775 537 385 20 124 1108
8329,667 1263 1266 18484 21 446 668 452 457 22
8330,22 21 56 916 771 20 521 270 421 1911
8331,21 22 25 20 56 353 53 450 348 436
8332,10221 21 102 2494 106 16713 1534 22443 831 22441
8333,56 20 3539 25 124 348 58 448 270 468
8334,56 53 22 20 124 62 1263 1068 270 453
8335,3391 2920 21 14644 19705 683 22 84 629 450
8336,20 22 124 25 56 1023 436 58 53 771
8337,21 22 56 124 25 450 53 448 771 353
8338,20 124 25 56 348 53 436 353 58 270
8339,672 21 676 1154 448 4574 22415 22 1314 117
8341,80 71 2111 629 2104 77 2108 2112 21 2109
8342,21 22 20 124 25 1327 56 1004 676 672
8343,21 22 56 25 450 124 53 421 1263 207
8344,71 80 2104 75 2119 629 68 77 448 450
8345,581 450 446 458 812 1265 448 1193 1195 2276
8346,56 58 393 22 53 25 62 61 20 270
8347,22 56 58 25 270 393 1068 353 396 61
8348,751 752 21 1311 1514 750 3391 22 1212 4577
8349,21319 17178 448 22542 13063 14524 22402 20422 2998 1648
8350,21 22 20 270 53 271 62 25 352 272
8351,450 448 1263 21 1266 458 1648 446 667 20422
8352,75 77 2112 84 2586 79 4334 21 2584 2114
8353,21 56 9971 61 25 22 20 270 58 393
8354,1498 1502 358 692 126 5083 364 684 6495 21
8355,10221 22403 15454 22443 16713 8819 18939 15711 12114 13472
8356,10221 8819 22443 22441 16713 11044 12114 22631 17075 6712
8357,22 21 20 314 56 1911 916 2094 25 1039
8358,71 2106 67 68 2119 2111 2112 75 21 79
8359,21 15454 8819 20 16713 22 22631 56 12114 22443
8360,448 20 56 1648 453 1263 1266 446 20422 25
8361,21 385 25 775 124 541 22 56 626 20
8362,2111 80 71 629 2105 3992 2588 21 358 2104
8363,21 56 124 25 629 80 448 450 53 771
8364,448 1263 453 446 21 18484 1266 581 1648 2106
8365,56 21 393 270 25 20 61 22 62 58
8366,21 1301 684 126 1297 22 56 1504 1376 683
8367,21 80 22 629 2119 20 25 124 58 270
8368,21 1263 1266 446 448 453 22 56 25 581
8369,21 448 124 25 450 53 13063 58 270 393
8370,21 22 56 53 25 124 271 393 61 396
8371,21 56 22 25 348 61 124 393 207 468
8372,21 22 20 270 450 61 62 393 124 271
8373,450 18484 453 1263 21 458 667 446 20422 1691
8374,22 20 126 56 124 25 1311 352 521 432
8375,450 1263 20 667 458 446 25 53 124 581
8376,22 56 25 124 58 53 207 436 348 270
8377,21 126 22 20 56 25 71 80 124 53
8378,14651 4380 15344 2552 19690 22528 4559 22560 3709 22561
8379,21 22 56 20 53 58 25 124 450 27
8380,80 21 71 3992 126 2105 4574 25 1154 56
8381,21 56 58 271 22 53 396 393 20 25
8382,828 750 22 56 1311 25 124 20 126 127
8383,21 22 20 771 25 672 58 35 95 53
8384,21 20 22 450 56 25 1263 4879 53 124
8385,56 20 25 124 53 393 270 271 1068 272
8386,21 448 56 22 453 20 1263 124 53 667
8387,68 629 71 80 21 2106 56 53 823 704
8388,21 22 20 93 61 124 58 393 270 450
8389,102 130 576 673 106 496 2494 1534 575 391
8390,25 20 124 58 393 62 271 1068 207 396
8391,20 25 124 450 53 771 58 448 270 1327
8392,56 58 53 25 124 393 272 61 396 1068
8393,667 448 450 1263 21 1266 446 458 14524 53
8394,126 21 1618 56 22 8875 95 448 3539 20
8395,22 1212 1859 20 56 25 58 3391 124 53
8396,21 22 25 20 56 1023 352 124 521 450
8397,21 124 22 541 53 537 20 626 775 1311
8398,21 22 56 20 704 25 448 53 450 2057
8399,21 93 450 448 492 1311 678 453 22 3311
8400,448 617 450 453 667 1263 1648 1266 452 21
8401,21 22 450 19112 56 20 13063 898 448 25
8402,21 22 56 25 20 348 28 53 126 124
8403,21 20 56 25 124 126 58 53 1844 1311
8404,56 21 271 272 450 393 22 1068 396 53
8405,21 22 56 25 53 207 124 347 672 519
8406,2106 80 2111 77 71 629 358 2588 21 2109
8407,77 75 71 80 2104 629 73 2106 2107 2111
8408,21 22 20 56 53 58 25 124 771 270
8409,56 22 25 124 20 53 348 393 347 55
8410,21 22 35 56 25 126 124 672 207 58
8411,21 22 1263 750 673 446 1266 106 581 25
8412,21 22 56 20 124 53 348 58 450 270
8413,22403 8819 22443 22441 21 18939 11044 22631 6712 17075
8414,21 80 2105 88 629 71 1909 2106 56 356
8415,450 21 1263 453 1266 458 446 448 581 56
8416,581 453 1193 811 812 1198 448 1195 1194 1265
8417,67 68 21 56 71 80 629 1266 2106 22
8418,2112 2106 2587 71 80 2111 67 2104 77 75
8420,21 22 20 53 56 450 448 25 446 1263
8421,56 21 53 25 61 22 393 335 270 2592
8422,56 124 25 53 450 270 271 62 436 348
8423,21 75 2586 80 124 22 629 71 2104 2107
8424,21 56 53 58 393 22 20 25 396 270
8425,22 21 20 450 448 56 453 1266 1263 1004
8426,684 2350 7876 683 2346 21 1697 8884 3176 2278
8427,21 22 20 450 56 58 353 53 25 124
8428,8875 22472 14524 1263 667 13988 453 1648 13063 21
8429,10221 8819 18939 12114 22441 6712 17075 16713 21818 9791
8430,448 450 667 22 1648 1263 458 1266 56 20
8431,56 21 53 20 25 22 61 393 270 58
8432,53 22 1263 20 25 1266 270 58 1068 814
8433,21 20 25 53 124 56 541 347 348 61
8434,21 22 126 448 56 498 486 95 1311 450
8435,1263 581 448 1266 446 14460 811 453 1648 421
8436,21 22 20 53 25 1514 58 1212 1653 450
8437,22403 22631 9791 21 1214 16204 22760 20947 20 17764
8438,750 106 21 2256 673 831 109 1534 102 100
8439,80 629 2106 2112 2111 21 541 2584 67 2104
8440,56 21 58 271 53 22 396 272 393 450
8441,750 678 2494 828 1849 1532 93 109 5 499
8442,56 22 20 124 393 58 396 1068 62 207
8443,71 2106 2111 629 67 21 84 56 75 2119
8444,450 21 448 1263 1266 446 458 80 71 53
8445,2106 71 80 2104 629 75 2584 2112 56 25
8446,21 56 124 25 53 353 771 270 436 58
8447,56 25 124 53 270 271 62 353 272 771
8448,450 1263 446 453 21 56 667 458 22 581
8449,56 20 25 53 58 2108 773 347 393 61
8450,21 61 393 270 58 396 1068 55 271 25
8451,21 450 22 56 126 448 453 1263 676 20
8452,750 16887 673 100 106 5 2488 3711 391 21
8453,450 446 453 448 1194 1265 1195 1317 1198 2039
8454,56 22 20 25 71 124 2106 61 1501 58
8455,21 22 20 1327 25 124 771 56 58 450
8456,486 22 498 21 678 492 126 494 1311 778
8457,21 352 270 521 393 53 598 2494 58 1068
8458,56 25 124 53 353 448 270 58 436 771
8459,21 450 102 448 1263 16887 1648 453 22 56
8460,21 22 56 25 58 270 353 53 271 62
8461,20 56 25 53 353 348 347 771 541 436
8462,21 56 1501 22 8649 1502 450 3988 1498 20
8463,21 448 453 812 458 53 667 124 58 393
8464,450 1263 453 13988 21 1266 1648 667 446 458
8465,20 56 124 53 353 207 348 436 58 270
8466,21 56 58 22 450 20 421 53 124 270
8467,450 1266 446 21 581 458 667 683 2105 56
8468,1154 21 56 676 22 126 35 450 20 672
8469,22 56 20 25 124 271 53 62 521 270
8470,21 56 22 25 53 124 62 393 270 271
8471,21 80 56 20 124 25 126 2111 53 684
8472,21 1263 446 448 1266 453 581 22 56 20
8473,21 448 581 814 458 812 56 20 667 25
8474,450 828 673 21 1263 446 448 453 1266 1534
8475,20 25 56 124 53 58 353 436 207 771
8476,21 20 56 22 25 53 450 124 58 448
8477,2106 71 80 21 1214 1212 2111 75 2086 126
8478,21 71 80 448 67 2119 1266 1263 20 56
8479,56 61 21 396 1068 55 58 1449 25 335
8480,21 80 2106 22 2111 71 629 1979 836 1214
8481,21 22 56 20 617 448 676 1311 58 25
8482,453 21 448 812 458 56 421 1194 25 1193
8483,21 17178 22 20 22402 22542 13063 56 25 13988
8484,20 450 25 124 61 393 58 270 62 348
8485,56 21 58 53 62 270 393 61 272 1068
8486,541 537 826 1108 626 450 56 773 53 22
8487,21 541 56 25 450 53 626 1263 124 555
8488,25 22 20 53 348 436 541 353 58 270
8489,21 56 22 53 20 58 270 393 62 124
8490,22 56 432 53 270 353 436 521 352 58
8491,39 21 37 448 36 845 4284 22 56 1263
8492,13063 448 450 1648 453 452 5917 1691 20779 18854
8493,21 450 1266 1263 22 126 56 581 458 448
8494,21 58 450 22 20 62 25 270 667 61
8495,21 56 20 270 58 124 53 25 352 393
8496,21 56 124 22 773 348 53 555 347 20
8497,21 672 95 22 22414 450 4286 4282 1154 4284
8498,21 53 393 1068 61 396 271 25 54 394
8499,22 56 124 58 450 53 271 62 353 1327
8500,21 20 56 25 124 53 348 58 126 448
8501,22 124 25 20 541 537 56 450 626 993
8502,21 93 678 828 107 778 22 25 53 109
8503,56 20 58 124 25 53 448 270 450 62
8504,20 22 56 124 25 58 53 270 436 271
8505,21 22 20 124 1004 25 1327 56 353 818
8506,752 1691 450 448 1648 1311 828 21 750 1263
8507,53 25 54 124 348 395 436 353 268 208
8508,21 58 22 53 352 20 25 521 270 124
8509,56 20 25 61 453 1068 446 271 667 436
8510,450 446 22 453 56 25 811 20 421 1648
8511,450 448 453 446 21 667 814 56 812 421
8512,885 21 10221 438 22403 15454 6712 8819 22443 15711
8513,21 22 58 56 62 25 53 272 270 124
8514,21 20 56 124 673 25 106 676 831 1311
8515,453 581 814 21 421 1648 22 56 668 18484
8516,448 450 21 453 56 1263 667 22435 14805 22
8517,21 56 22 20 25 53 124 58 61 1068
8518,21 22 56 58 53 20 450 25 80 124
8519,21 95 22 56 80 356 71 2111 25 676
8520,21 25 53 551 468 541 1108 56 347 61
8521,20 56 124 25 270 771 551 53 58 353
8522,95 672 21 113 2106 22415 22 684 2111 56
8523,56 21 62 393 271 61 598 55 25 20
8524,1263 1266 446 453 21 448 812 458 811 126
8525,21 56 448 22 453 20 93 446 124 58
8526,8819 22403 22443 15454 22441 17075 18939 6712 22631 12114
8527,21 61 270 393 20 25 22 58 396 1068
8528,21 56 25 124 53 353 450 771 448 58
8529,22 20 56 25 53 124 450 126 207 353
8530,22 25 56 124 58 53 271 270 353 771
8531,126 450 1263 35 1266 21 448 446 672 581
8532,21 56 450 124 25 53 58 448 270 353
8533,56 22 20 271 53 393 272 353 208 1068
8534,21 22 56 25 20 58 53 393 62 270
8535,21 25 20 124 53 773 541 270 1108 61
8536,21 56 53 58 25 270 396 1068 22 20
8537,21 450 124 20 56 22 53 453 126 1266
8538,21 20 56 22 126 25 2108 53 124 58
8539,21 56 22 53 58 61 448 62 396 1263
8540,21 56 25 20 53 22 541 347 61 207
8541,450 1263 21 446 448 581 486 22 811 1266
8542,22 58 62 396 271 272 55 394 337 395
8543,21 22 56 53 450 20 814 1266 25 20748
8544,21 22 56 20 58 25 124 271 53 27
8545,450 1263 581 446 21 448 773 828 812 1266
8546,80 68 2119 2106 75 2111 21 2112 79 84
8547,21 56 20 25 124 58 450 61 393 448
8548,71 80 2106 77 629 450 2111 22 56 3994
8549,20 56 124 1911 25 672 450 353 676 521
8550,56 22 393 58 20 270 124 62 1068 598
8551,21 22 916 20 124 56 1911 25 53 1952
8552,53 61 58 1068 22 20 124 598 271 55
8553,56 21 53 25 336 598 61 393 270 268
8554,494 499 778 1311 21343 21 1849 679 19647 448
8555,21 56 22 20 124 53 450 58 348 448
8556,769 2904 21 448 450 22 56 1648 771 20
8557,356 2108 3988 364 684 126 683 21 84 11202
8558,21 56 20 25 124 450 270 62 61 348
8559,21 22 56 20 25 53 124 909 450 207
8560,21 56 448 25 61 22 450 348 20 124
8561,56 20 124 25 58 271 53 393 272 208
8562,21 20 56 124 521 270 25 771 58 352
8563,21 80 22 2106 75 20 2111 56 3989 629
8564,21 20 22 56 207 25 818 270 124 676
8565,1263 450 581 453 814 448 811 458 421 20422
8566,21 20 450 56 1263 448 446 771 124 25
8567,21 124 25 56 771 1327 53 448 58 353
8568,15454 12114 16713 9791 14172 16204 22760 16887 17764 17248
8569,21 22 20 270 58 771 53 25 352 450
8570,21 22 10221 22403 56 8819 15454 22443 16713 448
8571,22 21 20 771 25 1327 56 353 53 207
8572,22403 10221 8819 16713 22441 18939 22443 22631 12114 11044
8573,356 683 364 21 126 102 130 106 750 2494
8574,22 20 25 124 56 58 53 771 353 207
8575,21 22 20 124 25 56 1023 436 1327 353
8576,22 21 124 25 56 53 1327 771 207 347
8577,56 124 25 53 270 348 58 771 207 393
8578,21 56 22 58 62 20 393 1068 25 53
8579,21 39 56 42 22 53 4282 36 4286 25
8580,448 1263 453 21319 446 21 458 581 20422 18484
8581,1514 1214 1859 684 4577 3391 21 5070 5068 2792
8582,22 20 672 56 25 828 2494 95 124 676
8583,448 453 450 20422 14524 21 1263 1266 2998 22472
8584,21 450 453 56 20 1263 667 25 1648 53
8585,21 22 676 1154 20 4574 1618 56 677 1311
8586,21 53 25 22 58 124 393 61 20 448
8587,126 21 19705 2086 323 358 356 1154 672 22
8588,21 22 53 20 25 270 58 124 61 450
8589,450 448 1263 21 1648 13988 453 1266 446 667
8590,21 22 56 2350 20 521 3175 58 450 3176
8591,1216 1859 1212 1514 21 5070 450 4577 3391 22
8592,811 448 812 1265 2035 1195 803 2276 1222 22864
8593,21 22 53 20 25 61 521 393 352 62
8594,102 6 576 127 673 575 22403 9791 496 10221
8595,581 458 1265 21 667 1193 1194 56 2276 2039
8596,21 4921 22 20 25 58 56 4721 353 436
8597,629 71 2106 67 2119 75 2104 77 21 84
8598,450 446 1266 814 458 1195 448 1194 2039 421
8599,56 21 270 393 58 22 25 62 20 598
8600,71 2111 75 629 3989 73 79 2104 2108 2119
8601,80 71 68 2106 629 2111 21 79 56 683
8602,21 56 22 271 25 62 61 393 270 20
8603,21 22 20 1263 446 448 25 1266 124 453
8604,21 22 20 25 124 56 53 771 551 450
8605,21 22 20 19705 53 25 58 2920 14644 446
8606,53 58 450 61 436 62 1068 396 271 207
8607,22 56 124 53 58 448 270 207 436 348
8608,355 126 358 356 1514 1216 21 691 1212 1214
8609,22 25 58 61 393 270 124 348 396 598
8610,20 56 124 25 58 771 53 353 348 270
8611,124 22 25 56 53 20 468 436 537 347
8612,21 541 25 56 61 53 396 347 1068 551
8613,20 56 124 25 521 58 53 348 436 393
8614,126 21 4574 43 95 676 41 1154 22 56
8615,21 450 56 453 25 446 667 53 124 270
8616,22 21 1216 1859 1514 5070 4577 3391 20 56
8617,448 21 453 450 1263 541 2998 2494 750 18919
8618,450 448 581 56 446 1266 53 811 25 814
8619,1376 1214 1375 1302 1859 21 19705 2350 126 80
8620,126 21 22 672 676 20 750 56 1154 358
8621,21 803 450 22 1263 56 1194 20 448 581
8622,541 22 56 20 53 124 450 773 347 555
8623,21 53 22 20 58 270 393 25 598 10855
8624,21 56 22 25 20 61 348 124 58 270
8625,80 2588 2119 67 2104 75 2587 68 2105 2114
8626,21 56 521 352 25 53 22 124 393 58
8627,22 126 20 53 95 12856 58 25 672 124
8629,530 21 450 56 22 25 20 20028 19522 53
8630,704 5938 1870 1869 450 1263 2047 448 21 2053
8631,450 1263 21 446 1266 22 453 812 56 8875
8632,21 56 22 348 53 25 20 124 58 468
8633,21 20 56 25 58 53 436 348 450 62
8634,814 458 21 1648 667 56 457 1222 22 668
8635,450 21 1263 446 448 581 1266 58 124 453
8636,21 22 448 20 56 453 124 667 53 676
8637,22 20 56 124 25 915 58 771 2087 1311
8638,21 22 126 450 20 124 25 676 771 56
8639,1504 1375 1376 1302 1758 21 1389 16151 22752 22
8640,1212 3391 2792 56 5069 22 53 20 19705 25
8641,56 21 58 270 55 61 396 25 22 337
8642,446 21 448 814 453 811 22 458 25 667
8643,1263 1266 446 581 21 448 814 812 453 458
8644,9209 21 692 22617 2106 71 567 22 80 854
8645,21 25 22 20 124 271 53 393 450 270
8646,448 1263 453 446 21 1266 828 673 458 106
8647,56 124 207 917 353 270 58 348 436 771
8648,21 22 450 56 20 1263 25 53 113 126
8649,5614 450 1263 1969 448 1266 446 4451 453 5612
8650,56 53 58 61 270 448 27 450 1068 28
8651,2105 20 629 2106 80 56 124 450 25 71
8652,21 450 1697 22 266 56 352 2350 20 448
8653,56 25 521 53 270 58 450 4284 348 62
8654,107 93 778 21 492 1311 678 486 106 673
8655,21 22 20 58 25 270 124 62 61 393
8656,21 56 25 53 124 62 393 1068 61 353
8657,1302 1372 1299 1979 1374 1297 1771 1301 4104 684
